IDBerco;DiaTaxaOcupacao;MêsTaxaOcupacao;AnoTaxaOcupacao;TempoEmMinutosdiasFlagCarga
RIG3142;6;fev;2025;0
RIG3142;20;jan;2025;0
RIG3142;12;mar;2025;0
RIG3142;8;abr;2025;0
RIG3142;11;mai;2025;0
RIG3142;6;mar;2025;0
RIG3142;27;mar;2025;0
RIG3142;12;mai;2025;0
RIG3142;19;fev;2025;0
RIG3142;12;fev;2025;0
RIG3142;5;fev;2025;0
RIG3142;23;mar;2025;0
RIG3142;13;jan;2025;0
RIG3142;12;jun;2025;0
RIG3142;20;abr;2025;0
RIG3142;18;mai;2025;0
RIG3142;18;jan;2025;0
RIG3142;18;jun;2025;0
RIG3142;26;mar;2025;0
RIG3142;28;jan;2025;0
RIG3142;9;mai;2025;0
RIG3142;17;abr;2025;0
RIG3142;24;fev;2025;0
RIG3142;12;jan;2025;0
RIG3142;14;jun;2025;0
RIG3142;1;mai;2025;0
RIG3142;15;fev;2025;0
RIG3142;19;mai;2025;0
RIG3142;16;fev;2025;0
RIG3142;25;abr;2025;0
RIG3142;28;jun;2025;0
RIG3142;8;mai;2025;0
RIG3142;25;mar;2025;0
RIG3142;22;fev;2025;0
RIG3142;7;mar;2025;0
RIG3142;22;abr;2025;0
RIG3142;10;mai;2025;0
RIG3142;16;mai;2025;0
RIG3142;3;fev;2025;0
RIG3142;9;abr;2025;0
RIG3142;13;mar;2025;0
RIG3142;19;mar;2025;0
RIG3142;8;jun;2025;0
RIG3142;30;jun;2025;0
RIG3142;9;fev;2025;0
RIG3142;24;abr;2025;0
RIG3142;14;mar;2025;0
RIG3142;24;jun;2025;0
RIG3142;28;abr;2025;0
RIG3142;8;mar;2025;0
RIG3142;4;jan;2025;0
RIG3142;26;jun;2025;0
RIG3142;11;mar;2025;0
RIG3142;4;mar;2025;0
RIG3142;10;fev;2025;0
RIG3142;30;mar;2025;0
RIG3142;1;jun;2025;0
RIG3142;31;mar;2025;0
RIG3142;31;mai;2025;0
RIG3142;11;fev;2025;0
RIG3142;15;jan;2025;0
RIG3142;7;jun;2025;0
RIG3142;6;abr;2025;0
RIG3142;26;jan;2025;0
RIG3142;18;fev;2025;0
RIG3142;30;abr;2025;0
RIG3142;17;mai;2025;0
RIG3142;14;abr;2025;0
RIG3211;15;mai;2025;1440
RIG3211;4;abr;2025;0
RIG3211;27;fev;2025;1245
RIG3211;19;jan;2025;1440
RIG3211;22;jun;2025;0
RIG3211;16;abr;2025;0
RIG3211;27;jan;2025;1440
RIG3211;1;mar;2025;1440
RIG3211;13;abr;2025;0
RIG3211;8;jan;2025;405
RIG3211;26;mai;2025;1440
RIG3211;29;jan;2025;1440
RIG3211;27;jun;2025;0
RIG3211;19;jun;2025;0
RIG3211;18;abr;2025;0
RIG3211;20;mai;2025;0
RIG3211;21;jan;2025;590
RIG3211;8;fev;2025;1440
RIG3211;21;abr;2025;0
RIG3211;2;mai;2025;0
RIG3211;5;mai;2025;0
RIG3211;26;fev;2025;1440
RIG3211;4;fev;2025;1440
RIG3211;18;mar;2025;1440
RIG3211;15;jun;2025;620
RIG3211;14;jan;2025;860
RIG3211;5;jun;2025;1440
RIG3211;23;jan;2025;0
RIG3211;7;abr;2025;0
RIG3211;23;jun;2025;0
RIG3211;2;fev;2025;0
RIG3211;20;mar;2025;1440
RIG3211;10;jun;2025;1440
RIG3211;9;jun;2025;315
RIG3211;1;jan;2025;275
RIG3211;17;mar;2025;1440
RIG3211;23;mai;2025;0
RIG3211;2;mar;2025;1440
RIG3211;2;abr;2025;0
RIG3211;9;jan;2025;1440
RIG3211;4;jun;2025;1235
RIG3211;25;jan;2025;890
RIG3211;27;mai;2025;1440
RIG3211;10;mar;2025;1440
RIG3211;11;abr;2025;0
RIG3211;25;fev;2025;1440
RIG3211;5;jan;2025;0
RIG3211;21;mar;2025;1440
RIG3211;30;mai;2025;1440
RIG3211;1;fev;2025;0
RIG3211;29;mar;2025;0
RIG3211;21;jun;2025;0
RIG3211;13;fev;2025;1440
RIG3211;21;mai;2025;0
RIG3211;24;mar;2025;0
RIG3211;31;jan;2025;1185
RIG3211;14;mai;2025;1440
RIG3211;29;mai;2025;1440
RIG3211;10;abr;2025;0
RIG3211;15;mar;2025;1440
RIG3211;6;jun;2025;875
RIG3211;16;jan;2025;0
RIG3211;22;jan;2025;0
RIG3211;5;abr;2025;0
RIG3211;9;mar;2025;1440
RIG3211;6;mai;2025;0
RIG3211;23;abr;2025;1130
RIG3211;28;fev;2025;1440
RIG3211;3;abr;2025;0
RIG3211;4;mai;2025;0
RIG3211;20;fev;2025;1440
RIG3211;15;abr;2025;0
RIG3211;25;mai;2025;1440
RIG3211;27;abr;2025;220
RIG3211;16;mar;2025;1440
RIG3211;17;fev;2025;80
RIG3211;11;jan;2025;10
RIG3211;28;mai;2025;1440
RIG3211;17;jan;2025;510
RIG3211;6;jan;2025;0
RIG3211;2;jun;2025;1440
RIG3211;24;jan;2025;0
RIG3211;3;jun;2025;1440
RIG3211;20;jun;2025;0
RIG3211;19;abr;2025;0
RIG3211;22;mar;2025;1440
RIG3211;23;fev;2025;210
RIG3211;24;mai;2025;840
RIG3211;7;jan;2025;0
RIG3211;14;fev;2025;960
RIG3211;25;jun;2025;0
RIG3211;11;jun;2025;780
RIG3211;29;jun;2025;0
RIG3211;21;fev;2025;845
RIG3211;1;abr;2025;0
RIG3211;7;mai;2025;0
RIG3211;17;jun;2025;1265
RIG3211;26;abr;2025;0
RIG3211;7;fev;2025;1440
RIG3211;29;abr;2025;1440
RIG3211;3;jan;2025;1440
RIG3211;13;jun;2025;0
RIG3211;12;abr;2025;0
RIG3211;3;mar;2025;1240
RIG3211;22;mai;2025;0
RIG3211;10;jan;2025;1440
RIG3211;28;mar;2025;0
RIG3211;13;mai;2025;305
RIG3211;16;jun;2025;1440
RIG3211;3;mai;2025;0
RIG3211;30;jan;2025;1440
RIG3211;5;mar;2025;0
RIG3211;2;jan;2025;1440
RIG3211;6;fev;2025;910
RIG3211;20;jan;2025;1440
RIG3211;12;mar;2025;1440
RIG3211;8;abr;2025;0
RIG3211;11;mai;2025;1220
RIG3211;6;mar;2025;155
RIG3211;27;mar;2025;0
RIG3211;12;mai;2025;0
RIG3211;19;fev;2025;1440
RIG3211;12;fev;2025;1440
RIG3211;5;fev;2025;410
RIG3211;23;mar;2025;1395
RIG3211;13;jan;2025;1440
RIG3211;12;jun;2025;0
RIG3211;20;abr;2025;0
RIG3211;18;mai;2025;0
RIG3211;18;jan;2025;1440
RIG3211;18;jun;2025;0
RIG3211;26;mar;2025;0
RIG3211;28;jan;2025;1440
RIG3211;9;mai;2025;1440
RIG3211;17;abr;2025;0
RIG3211;24;fev;2025;930
RIG3211;12;jan;2025;1110
RIG3211;14;jun;2025;0
RIG3211;1;mai;2025;320
RIG3211;15;fev;2025;1440
RIG3211;19;mai;2025;0
RIG3211;16;fev;2025;230
RIG3211;25;abr;2025;0
RIG3211;28;jun;2025;0
RIG3211;8;mai;2025;345
RIG3211;25;mar;2025;0
RIG3211;22;fev;2025;1440
RIG3211;7;mar;2025;1440
RIG3211;22;abr;2025;1330
RIG3211;10;mai;2025;1440
RIG3211;16;mai;2025;770
RIG3211;3;fev;2025;520
RIG3211;9;abr;2025;0
RIG3211;13;mar;2025;1440
RIG3211;19;mar;2025;1440
RIG3211;8;jun;2025;0
RIG3211;30;jun;2025;0
RIG3211;9;fev;2025;1260
RIG3211;24;abr;2025;0
RIG3211;14;mar;2025;1145
RIG3211;24;jun;2025;0
RIG3211;28;abr;2025;1440
RIG3211;8;mar;2025;1440
RIG3211;4;jan;2025;560
RIG3211;26;jun;2025;0
RIG3211;11;mar;2025;900
RIG3211;4;mar;2025;1190
RIG3211;10;fev;2025;1440
RIG3211;30;mar;2025;0
RIG3211;1;jun;2025;1440
RIG3211;31;mar;2025;0
RIG3211;31;mai;2025;1440
RIG3211;11;fev;2025;1300
RIG3211;15;jan;2025;0
RIG3211;7;jun;2025;0
RIG3211;6;abr;2025;0
RIG3211;26;jan;2025;1440
RIG3211;18;fev;2025;1440
RIG3211;30;abr;2025;1440
RIG3211;17;mai;2025;0
RIG3211;14;abr;2025;0
RIG0047;15;mai;2025;600
RIG0047;4;abr;2025;1020
RIG0047;27;fev;2025;1385
RIG0047;19;jan;2025;1440
RIG0047;22;jun;2025;1440
RIG0047;16;abr;2025;1440
RIG0047;27;jan;2025;985
RIG0047;1;mar;2025;1440
RIG0047;13;abr;2025;1440
RIG0047;8;jan;2025;1440
RIG0047;26;mai;2025;995
RIG0047;29;jan;2025;1420
RIG0047;27;jun;2025;1440
RIG0047;19;jun;2025;1440
RIG0047;18;abr;2025;1440
RIG0047;20;mai;2025;1440
RIG0047;21;jan;2025;1440
RIG0047;8;fev;2025;1440
RIG0047;21;abr;2025;370
RIG0047;2;mai;2025;505
RIG0047;5;mai;2025;990
RIG0047;26;fev;2025;1323
RIG0047;4;fev;2025;1440
RIG0047;18;mar;2025;1200
RIG0047;15;jun;2025;1440
RIG0047;14;jan;2025;1440
RIG0047;5;jun;2025;1215
RIG0047;23;jan;2025;1440
RIG0047;7;abr;2025;560
RIG0047;23;jun;2025;1440
RIG0047;2;fev;2025;1440
RIG0047;20;mar;2025;688
RIG0047;10;jun;2025;1147
RIG0047;9;jun;2025;1275
RIG0047;1;jan;2025;1440
RIG0047;17;mar;2025;1440
RIG0047;23;mai;2025;1280
RIG0047;2;mar;2025;1250
RIG0047;2;abr;2025;1440
RIG0047;9;jan;2025;1440
RIG0047;4;jun;2025;1440
RIG0047;25;jan;2025;1440
RIG0047;27;mai;2025;1225
RIG0047;10;mar;2025;1440
RIG0047;11;abr;2025;1415
RIG0047;25;fev;2025;1295
RIG0047;5;jan;2025;1440
RIG0047;21;mar;2025;1440
RIG0047;30;mai;2025;1440
RIG0047;1;fev;2025;1440
RIG0047;29;mar;2025;1440
RIG0047;21;jun;2025;1440
RIG0047;13;fev;2025;1440
RIG0047;21;mai;2025;1430
RIG0047;24;mar;2025;1440
RIG0047;31;jan;2025;1440
RIG0047;14;mai;2025;1330
RIG0047;29;mai;2025;1420
RIG0047;10;abr;2025;1440
RIG0047;15;mar;2025;1440
RIG0047;6;jun;2025;1140
RIG0047;16;jan;2025;1415
RIG0047;22;jan;2025;1440
RIG0047;5;abr;2025;1210
RIG0047;9;mar;2025;1440
RIG0047;6;mai;2025;1440
RIG0047;23;abr;2025;130
RIG0047;28;fev;2025;1410
RIG0047;3;abr;2025;1410
RIG0047;4;mai;2025;870
RIG0047;20;fev;2025;805
RIG0047;15;abr;2025;1440
RIG0047;25;mai;2025;790
RIG0047;27;abr;2025;1322
RIG0047;16;mar;2025;1440
RIG0047;17;fev;2025;1440
RIG0047;11;jan;2025;1440
RIG0047;28;mai;2025;765
RIG0047;17;jan;2025;1440
RIG0047;6;jan;2025;1440
RIG0047;2;jun;2025;1440
RIG0047;24;jan;2025;1440
RIG0047;3;jun;2025;1440
RIG0047;20;jun;2025;1265
RIG0047;19;abr;2025;1440
RIG0047;22;mar;2025;1440
RIG0047;23;fev;2025;515
RIG0047;24;mai;2025;1165
RIG0047;7;jan;2025;1440
RIG0047;14;fev;2025;1325
RIG0047;25;jun;2025;1440
RIG0047;11;jun;2025;350
RIG0047;29;jun;2025;1440
RIG0047;21;fev;2025;30
RIG0047;1;abr;2025;1440
RIG0047;7;mai;2025;1140
RIG0047;17;jun;2025;1440
RIG0047;26;abr;2025;0
RIG0047;7;fev;2025;1265
RIG0047;29;abr;2025;585
RIG0047;3;jan;2025;1440
RIG0047;13;jun;2025;1120
RIG0047;12;abr;2025;1440
RIG0047;3;mar;2025;1440
RIG0047;22;mai;2025;1030
RIG0047;10;jan;2025;1440
RIG0047;28;mar;2025;1440
RIG0047;13;mai;2025;1440
RIG0047;16;jun;2025;1440
RIG0047;3;mai;2025;720
RIG0047;30;jan;2025;1440
RIG0047;5;mar;2025;1240
RIG0047;2;jan;2025;1440
RIG0047;6;fev;2025;1440
RIG0047;20;jan;2025;1440
RIG0047;12;mar;2025;1440
RIG0047;8;abr;2025;1330
RIG0047;11;mai;2025;1440
RIG0047;6;mar;2025;1440
RIG0047;27;mar;2025;1440
RIG0047;12;mai;2025;1440
RIG0047;19;fev;2025;1440
RIG0047;12;fev;2025;1440
RIG0047;5;fev;2025;1440
RIG0047;23;mar;2025;1425
RIG0047;13;jan;2025;1440
RIG0047;12;jun;2025;575
RIG0047;20;abr;2025;1440
RIG0047;18;mai;2025;1440
RIG0047;18;jan;2025;1440
RIG0047;18;jun;2025;1440
RIG0047;26;mar;2025;1440
RIG0047;28;jan;2025;1425
RIG0047;9;mai;2025;1440
RIG0047;17;abr;2025;1440
RIG0047;24;fev;2025;945
RIG0047;12;jan;2025;1440
RIG0047;14;jun;2025;1440
RIG0047;1;mai;2025;0
RIG0047;15;fev;2025;1440
RIG0047;19;mai;2025;1440
RIG0047;16;fev;2025;1440
RIG0047;25;abr;2025;637
RIG0047;28;jun;2025;1440
RIG0047;8;mai;2025;865
RIG0047;25;mar;2025;1440
RIG0047;22;fev;2025;1020
RIG0047;7;mar;2025;1440
RIG0047;22;abr;2025;285
RIG0047;10;mai;2025;1440
RIG0047;16;mai;2025;1185
RIG0047;3;fev;2025;1440
RIG0047;9;abr;2025;1420
RIG0047;13;mar;2025;1440
RIG0047;19;mar;2025;640
RIG0047;8;jun;2025;1176
RIG0047;30;jun;2025;925
RIG0047;9;fev;2025;1180
RIG0047;24;abr;2025;428
RIG0047;14;mar;2025;1440
RIG0047;24;jun;2025;1440
RIG0047;28;abr;2025;0
RIG0047;8;mar;2025;1360
RIG0047;4;jan;2025;1320
RIG0047;26;jun;2025;1440
RIG0047;11;mar;2025;1440
RIG0047;4;mar;2025;1440
RIG0047;10;fev;2025;1440
RIG0047;30;mar;2025;1440
RIG0047;1;jun;2025;1300
RIG0047;31;mar;2025;1260
RIG0047;31;mai;2025;1440
RIG0047;11;fev;2025;1110
RIG0047;15;jan;2025;805
RIG0047;7;jun;2025;1440
RIG0047;6;abr;2025;1354
RIG0047;26;jan;2025;1150
RIG0047;18;fev;2025;1170
RIG0047;30;abr;2025;0
RIG0047;17;mai;2025;1440
RIG0047;14;abr;2025;1440
RIG3242;15;mai;2025;0
RIG3242;4;abr;2025;0
RIG3242;27;fev;2025;0
RIG3242;19;jan;2025;0
RIG3242;22;jun;2025;0
RIG3242;16;abr;2025;0
RIG3242;27;jan;2025;0
RIG3242;1;mar;2025;0
RIG3242;13;abr;2025;0
RIG3242;8;jan;2025;0
RIG3242;26;mai;2025;0
RIG3242;29;jan;2025;0
RIG3242;27;jun;2025;0
RIG3242;19;jun;2025;0
RIG3242;18;abr;2025;0
RIG3242;20;mai;2025;0
RIG3242;21;jan;2025;0
RIG3242;8;fev;2025;0
RIG3242;21;abr;2025;0
RIG3242;2;mai;2025;0
RIG3242;5;mai;2025;0
RIG3242;26;fev;2025;0
RIG3242;4;fev;2025;0
RIG3242;18;mar;2025;0
RIG3242;15;jun;2025;0
RIG3242;14;jan;2025;0
RIG3242;5;jun;2025;0
RIG3242;23;jan;2025;0
RIG3242;7;abr;2025;0
RIG3242;23;jun;2025;0
RIG3242;2;fev;2025;0
RIG3242;20;mar;2025;0
RIG3242;10;jun;2025;0
RIG3242;9;jun;2025;0
RIG3242;1;jan;2025;0
RIG3242;17;mar;2025;0
RIG3242;23;mai;2025;0
RIG3242;2;mar;2025;0
RIG3242;2;abr;2025;0
RIG3242;9;jan;2025;0
RIG3242;4;jun;2025;0
RIG3242;25;jan;2025;0
RIG3242;27;mai;2025;0
RIG3242;10;mar;2025;0
RIG3242;11;abr;2025;0
RIG3242;25;fev;2025;0
RIG3242;5;jan;2025;0
RIG3242;21;mar;2025;0
RIG3242;30;mai;2025;0
RIG3242;1;fev;2025;0
RIG3242;29;mar;2025;0
RIG3242;21;jun;2025;0
RIG3242;13;fev;2025;0
RIG3242;21;mai;2025;0
RIG3242;24;mar;2025;0
RIG3242;31;jan;2025;0
RIG3242;14;mai;2025;0
RIG3242;29;mai;2025;0
RIG3242;10;abr;2025;0
RIG3242;15;mar;2025;0
RIG3242;6;jun;2025;0
RIG3242;16;jan;2025;0
RIG3242;22;jan;2025;0
RIG3242;5;abr;2025;0
RIG3242;9;mar;2025;0
RIG3242;6;mai;2025;0
RIG3242;23;abr;2025;0
RIG3242;28;fev;2025;0
RIG3242;3;abr;2025;0
RIG3242;4;mai;2025;0
RIG3242;20;fev;2025;0
RIG3242;15;abr;2025;0
RIG3242;25;mai;2025;0
RIG3242;27;abr;2025;0
RIG3242;16;mar;2025;0
RIG3242;17;fev;2025;0
RIG3242;11;jan;2025;0
RIG3242;28;mai;2025;0
RIG3242;17;jan;2025;0
RIG3242;6;jan;2025;0
RIG3242;2;jun;2025;0
RIG3242;24;jan;2025;0
RIG3242;3;jun;2025;0
RIG3242;20;jun;2025;0
RIG3242;19;abr;2025;0
RIG3242;22;mar;2025;0
RIG3242;23;fev;2025;0
RIG3242;24;mai;2025;0
RIG3242;7;jan;2025;0
RIG3242;14;fev;2025;0
RIG3242;25;jun;2025;0
RIG3242;11;jun;2025;0
RIG3242;29;jun;2025;0
RIG3242;21;fev;2025;0
RIG3242;1;abr;2025;0
RIG3242;7;mai;2025;0
RIG3242;17;jun;2025;0
RIG3242;26;abr;2025;0
RIG3242;7;fev;2025;0
RIG3242;29;abr;2025;0
RIG3242;3;jan;2025;0
RIG3242;13;jun;2025;0
RIG3242;12;abr;2025;0
RIG3242;3;mar;2025;0
RIG3242;22;mai;2025;0
RIG3242;10;jan;2025;0
RIG3242;28;mar;2025;0
RIG3242;13;mai;2025;0
RIG3242;16;jun;2025;0
RIG3242;3;mai;2025;0
RIG3242;30;jan;2025;0
RIG3242;5;mar;2025;0
RIG3242;2;jan;2025;0
RIG3242;6;fev;2025;0
RIG3242;20;jan;2025;0
RIG3242;12;mar;2025;0
RIG3242;8;abr;2025;0
RIG3242;11;mai;2025;0
RIG3242;6;mar;2025;0
RIG3242;27;mar;2025;0
RIG3242;12;mai;2025;0
RIG3242;19;fev;2025;0
RIG3242;12;fev;2025;0
RIG3242;5;fev;2025;0
RIG3242;23;mar;2025;0
RIG3242;13;jan;2025;0
RIG3242;12;jun;2025;0
RIG3242;20;abr;2025;0
RIG3242;18;mai;2025;0
RIG3242;18;jan;2025;0
RIG3242;18;jun;2025;0
RIG3242;26;mar;2025;0
RIG3242;28;jan;2025;0
RIG3242;9;mai;2025;0
RIG3242;17;abr;2025;0
RIG3242;24;fev;2025;0
RIG3242;12;jan;2025;0
RIG3242;14;jun;2025;0
RIG3242;1;mai;2025;0
RIG3242;15;fev;2025;0
RIG3242;19;mai;2025;0
RIG3242;16;fev;2025;0
RIG3242;25;abr;2025;0
RIG3242;28;jun;2025;0
RIG3242;8;mai;2025;0
RIG3242;25;mar;2025;0
RIG3242;22;fev;2025;0
RIG3242;7;mar;2025;0
RIG3242;22;abr;2025;0
RIG3242;10;mai;2025;0
RIG3242;16;mai;2025;0
RIG3242;3;fev;2025;0
RIG3242;9;abr;2025;0
RIG3242;13;mar;2025;0
RIG3242;19;mar;2025;0
RIG3242;8;jun;2025;0
RIG3242;30;jun;2025;0
RIG3242;9;fev;2025;0
RIG3242;24;abr;2025;0
RIG3242;14;mar;2025;0
RIG3242;24;jun;2025;0
RIG3242;28;abr;2025;0
RIG3242;8;mar;2025;0
RIG3242;4;jan;2025;0
RIG3242;26;jun;2025;0
RIG3242;11;mar;2025;0
RIG3242;4;mar;2025;0
RIG3242;10;fev;2025;0
RIG3242;30;mar;2025;0
RIG3242;1;jun;2025;0
RIG3242;31;mar;2025;0
RIG3242;31;mai;2025;0
RIG3242;11;fev;2025;0
RIG3242;15;jan;2025;0
RIG3242;7;jun;2025;0
RIG3242;6;abr;2025;0
RIG3242;26;jan;2025;0
RIG3242;18;fev;2025;0
RIG3242;30;abr;2025;0
RIG3242;17;mai;2025;0
RIG3242;14;abr;2025;0
RIG0042;15;mai;2025;1440
RIG0042;4;abr;2025;880
RIG0042;27;fev;2025;1440
RIG0042;19;jan;2025;380
RIG0042;22;jun;2025;40
RIG0042;16;abr;2025;1440
RIG0042;27;jan;2025;365
RIG0042;1;mar;2025;1440
RIG0042;13;abr;2025;1440
RIG0042;8;jan;2025;0
RIG0042;26;mai;2025;1320
RIG0042;29;jan;2025;1440
RIG0042;27;jun;2025;330
RIG0042;19;jun;2025;1440
RIG0042;18;abr;2025;1440
RIG0042;20;mai;2025;1440
RIG0042;21;jan;2025;1440
RIG0042;8;fev;2025;1440
RIG0042;21;abr;2025;1440
RIG0042;2;mai;2025;0
RIG0042;5;mai;2025;1145
RIG0042;26;fev;2025;300
RIG0042;4;fev;2025;0
RIG0042;18;mar;2025;1440
RIG0042;15;jun;2025;1440
RIG0042;14;jan;2025;1440
RIG0042;5;jun;2025;1440
RIG0042;23;jan;2025;1440
RIG0042;7;abr;2025;1440
RIG0042;23;jun;2025;1440
RIG0042;2;fev;2025;943
RIG0042;20;mar;2025;1440
RIG0042;10;jun;2025;1440
RIG0042;9;jun;2025;1440
RIG0042;1;jan;2025;0
RIG0042;17;mar;2025;926
RIG0042;23;mai;2025;1440
RIG0042;2;mar;2025;330
RIG0042;2;abr;2025;1440
RIG0042;9;jan;2025;1345
RIG0042;4;jun;2025;1440
RIG0042;25;jan;2025;155
RIG0042;27;mai;2025;1440
RIG0042;10;mar;2025;0
RIG0042;11;abr;2025;1440
RIG0042;25;fev;2025;0
RIG0042;5;jan;2025;490
RIG0042;21;mar;2025;1440
RIG0042;30;mai;2025;920
RIG0042;1;fev;2025;1440
RIG0042;29;mar;2025;880
RIG0042;21;jun;2025;1020
RIG0042;13;fev;2025;1440
RIG0042;21;mai;2025;1260
RIG0042;24;mar;2025;1440
RIG0042;31;jan;2025;1440
RIG0042;14;mai;2025;1235
RIG0042;29;mai;2025;1150
RIG0042;10;abr;2025;1440
RIG0042;15;mar;2025;0
RIG0042;6;jun;2025;1440
RIG0042;16;jan;2025;1440
RIG0042;22;jan;2025;1440
RIG0042;5;abr;2025;0
RIG0042;9;mar;2025;0
RIG0042;6;mai;2025;1395
RIG0042;23;abr;2025;1030
RIG0042;28;fev;2025;1440
RIG0042;3;abr;2025;1440
RIG0042;4;mai;2025;1440
RIG0042;20;fev;2025;0
RIG0042;15;abr;2025;1358
RIG0042;25;mai;2025;1440
RIG0042;27;abr;2025;1440
RIG0042;16;mar;2025;0
RIG0042;17;fev;2025;1440
RIG0042;11;jan;2025;645
RIG0042;28;mai;2025;1440
RIG0042;17;jan;2025;1420
RIG0042;6;jan;2025;0
RIG0042;2;jun;2025;1440
RIG0042;24;jan;2025;1440
RIG0042;3;jun;2025;1315
RIG0042;20;jun;2025;1440
RIG0042;19;abr;2025;1440
RIG0042;22;mar;2025;1047
RIG0042;23;fev;2025;1440
RIG0042;24;mai;2025;1440
RIG0042;7;jan;2025;0
RIG0042;14;fev;2025;1440
RIG0042;25;jun;2025;1440
RIG0042;11;jun;2025;1240
RIG0042;29;jun;2025;0
RIG0042;21;fev;2025;0
RIG0042;1;abr;2025;1330
RIG0042;7;mai;2025;1440
RIG0042;17;jun;2025;1440
RIG0042;26;abr;2025;1440
RIG0042;7;fev;2025;1440
RIG0042;29;abr;2025;1290
RIG0042;3;jan;2025;1050
RIG0042;13;jun;2025;1440
RIG0042;12;abr;2025;1440
RIG0042;3;mar;2025;900
RIG0042;22;mai;2025;930
RIG0042;10;jan;2025;1440
RIG0042;28;mar;2025;1440
RIG0042;13;mai;2025;1440
RIG0042;16;jun;2025;1280
RIG0042;3;mai;2025;1280
RIG0042;30;jan;2025;1440
RIG0042;5;mar;2025;1440
RIG0042;2;jan;2025;0
RIG0042;6;fev;2025;1440
RIG0042;20;jan;2025;1440
RIG0042;12;mar;2025;0
RIG0042;8;abr;2025;1440
RIG0042;11;mai;2025;1440
RIG0042;6;mar;2025;915
RIG0042;27;mar;2025;1440
RIG0042;12;mai;2025;1440
RIG0042;19;fev;2025;120
RIG0042;12;fev;2025;1440
RIG0042;5;fev;2025;270
RIG0042;23;mar;2025;225
RIG0042;13;jan;2025;1440
RIG0042;12;jun;2025;1440
RIG0042;20;abr;2025;1200
RIG0042;18;mai;2025;1440
RIG0042;18;jan;2025;0
RIG0042;18;jun;2025;1440
RIG0042;26;mar;2025;155
RIG0042;28;jan;2025;1440
RIG0042;9;mai;2025;1440
RIG0042;17;abr;2025;1440
RIG0042;24;fev;2025;960
RIG0042;12;jan;2025;230
RIG0042;14;jun;2025;1440
RIG0042;1;mai;2025;0
RIG0042;15;fev;2025;1260
RIG0042;19;mai;2025;1440
RIG0042;16;fev;2025;1440
RIG0042;25;abr;2025;720
RIG0042;28;jun;2025;805
RIG0042;8;mai;2025;1440
RIG0042;25;mar;2025;1440
RIG0042;22;fev;2025;965
RIG0042;7;mar;2025;0
RIG0042;22;abr;2025;1440
RIG0042;10;mai;2025;1405
RIG0042;16;mai;2025;1440
RIG0042;3;fev;2025;0
RIG0042;9;abr;2025;1440
RIG0042;13;mar;2025;0
RIG0042;19;mar;2025;1440
RIG0042;8;jun;2025;1440
RIG0042;30;jun;2025;0
RIG0042;9;fev;2025;1440
RIG0042;24;abr;2025;0
RIG0042;14;mar;2025;0
RIG0042;24;jun;2025;1440
RIG0042;28;abr;2025;1440
RIG0042;8;mar;2025;731
RIG0042;4;jan;2025;1440
RIG0042;26;jun;2025;1440
RIG0042;11;mar;2025;0
RIG0042;4;mar;2025;1440
RIG0042;10;fev;2025;1440
RIG0042;30;mar;2025;0
RIG0042;1;jun;2025;1440
RIG0042;31;mar;2025;0
RIG0042;31;mai;2025;1440
RIG0042;11;fev;2025;1295
RIG0042;15;jan;2025;1440
RIG0042;7;jun;2025;1185
RIG0042;6;abr;2025;820
RIG0042;26;jan;2025;0
RIG0042;18;fev;2025;1440
RIG0042;30;abr;2025;0
RIG0042;17;mai;2025;1440
RIG0042;14;abr;2025;660
RIG3212;15;mai;2025;1440
RIG3212;4;abr;2025;1440
RIG3212;27;fev;2025;1440
RIG3212;19;jan;2025;1440
RIG3212;22;jun;2025;1440
RIG3212;16;abr;2025;0
RIG3212;27;jan;2025;1440
RIG3212;1;mar;2025;1440
RIG3212;13;abr;2025;0
RIG3212;8;jan;2025;0
RIG3212;26;mai;2025;1440
RIG3212;29;jan;2025;1260
RIG3212;27;jun;2025;0
RIG3212;19;jun;2025;0
RIG3212;18;abr;2025;0
RIG3212;20;mai;2025;0
RIG3212;21;jan;2025;1440
RIG3212;8;fev;2025;1370
RIG3212;21;abr;2025;0
RIG3212;2;mai;2025;625
RIG3212;5;mai;2025;0
RIG3212;26;fev;2025;95
RIG3212;4;fev;2025;220
RIG3212;18;mar;2025;1440
RIG3212;15;jun;2025;530
RIG3212;14;jan;2025;0
RIG3212;5;jun;2025;290
RIG3212;23;jan;2025;0
RIG3212;7;abr;2025;1440
RIG3212;23;jun;2025;1440
RIG3212;2;fev;2025;590
RIG3212;20;mar;2025;400
RIG3212;10;jun;2025;590
RIG3212;9;jun;2025;0
RIG3212;1;jan;2025;1440
RIG3212;17;mar;2025;1175
RIG3212;23;mai;2025;0
RIG3212;2;mar;2025;1440
RIG3212;2;abr;2025;705
RIG3212;9;jan;2025;0
RIG3212;4;jun;2025;1440
RIG3212;25;jan;2025;1440
RIG3212;27;mai;2025;1185
RIG3212;10;mar;2025;65
RIG3212;11;abr;2025;590
RIG3212;25;fev;2025;20
RIG3212;5;jan;2025;0
RIG3212;21;mar;2025;1440
RIG3212;30;mai;2025;1440
RIG3212;1;fev;2025;1440
RIG3212;29;mar;2025;1440
RIG3212;21;jun;2025;1290
RIG3212;13;fev;2025;650
RIG3212;21;mai;2025;0
RIG3212;24;mar;2025;0
