id_trecho,br,br_pad,uf,trecho_desc,localidade,km_ini,km_fim,ext_km,situacao,classe,sentido,jurisdicao,concessao,data_ref,chave_trecho_hint,BR_PAD,UF,KM_INI_SNV,KM_FIM_SNV,KM_INI_ARRED_SNV,__row_id_snv,KM_INI_SHP,KM_FIM_SHP,KM_INI_ARRED_SHP
420BBA0035,420,BR-420,BA,Eixo Principal,Cruz das Almas,190.0,299.0,109.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|190,BR-420,BA,190.0,299.0,190,2017,,,
420BBA0040,420,BR-420,BA,Eixo Principal,Cruz das Almas,299.0,396.0,97.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|299,BR-420,BA,299.0,396.0,299,2018,,,
420BBA0045,420,BR-420,BA,Eixo Principal,Feira de Santana,396.0,581.0,185.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|396,BR-420,BA,396.0,581.0,396,2019,,,
420BBA0050,420,BR-420,BA,Eixo Principal,Feira de Santana,581.0,684.0,103.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|581,BR-420,BA,581.0,684.0,581,2020,,,
420BBA0055,420,BR-420,BA,Eixo Principal,Feira de Santana,684.0,693.0,9.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|684,BR-420,BA,684.0,693.0,684,2021,,,
420BBA0060,420,BR-420,BA,Eixo Principal,Feira de Santana,693.0,729.0,36.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|693,BR-420,BA,693.0,729.0,693,2022,,,
420BBA0065,420,BR-420,BA,Eixo Principal,Feira de Santana,729.0,782.0,53.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|729,BR-420,BA,729.0,782.0,729,2023,,,
420BBA0075,420,BR-420,BA,Eixo Principal,Feira de Santana,782.0,817.0,35.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|782,BR-420,BA,782.0,817.0,782,2024,,,
420BBA0080,420,BR-420,BA,Eixo Principal,Feira de Santana,817.0,922.0,105.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|817,BR-420,BA,817.0,922.0,817,2025,,,
420BBA0095,420,BR-420,BA,Eixo Principal,Feira de Santana,922.0,965.0,43.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|922,BR-420,BA,922.0,965.0,922,2026,,,
420BBA0105,420,BR-420,BA,Eixo Principal,,965.0,1108.0,143.0,N_PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|965,BR-420,BA,965.0,1108.0,965,2027,,,
420BBA0115,420,BR-420,BA,Eixo Principal,,1108.0,1122.0,14.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|1108,BR-420,BA,1108.0,1122.0,1108,2028,,,
420BBA0120,420,BR-420,BA,Eixo Principal,,1122.0,1405.0,283.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-420|BA|1122,BR-420,BA,1122.0,1405.0,1122,2029,,,
420BBA0135,420,BR-420,BA,Eixo Principal,,1405.0,1413.0,8.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-420|BA|1405,BR-420,BA,1405.0,1413.0,1405,2030,,,
420BBA0140,420,BR-420,BA,Eixo Principal,,1413.0,1459.0,46.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-420|BA|1413,BR-420,BA,1413.0,1459.0,1413,2031,,,
420BBA0145,420,BR-420,BA,Eixo Principal,,1459.0,1598.0,139.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-420|BA|1459,BR-420,BA,1459.0,1598.0,1459,2032,,,
420BBA0155,420,BR-420,BA,Eixo Principal,,1598.0,1719.0,121.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-420|BA|1598,BR-420,BA,1598.0,1719.0,1598,2033,,,
420BBA0165,420,BR-420,BA,Eixo Principal,,1719.0,1988.0,269.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-420|BA|1719,BR-420,BA,1719.0,1988.0,1719,2034,,,
420BBA0175,420,BR-420,BA,Eixo Principal,,1988.0,2027.0,39.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-420|BA|1988,BR-420,BA,1988.0,2027.0,1988,2035,,,
420BBA0180,420,BR-420,BA,Eixo Principal,Cruz das Almas,2027.0,2091.0,64.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2027,BR-420,BA,2027.0,2091.0,2027,2036,,,
420BBA0190,420,BR-420,BA,Eixo Principal,Cruz das Almas,2091.0,2287.0,196.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2091,BR-420,BA,2091.0,2287.0,2091,2037,,,
420BBA0200,420,BR-420,BA,Eixo Principal,Cruz das Almas,2287.0,2330.0,43.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2287,BR-420,BA,2287.0,2330.0,2287,2038,,,
420BBA0210,420,BR-420,BA,Eixo Principal,Cruz das Almas,2330.0,2480.0,150.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2330,BR-420,BA,2330.0,2480.0,2330,2039,,,
420BBA0212,420,BR-420,BA,Eixo Principal,Cruz das Almas,2480.0,2610.0,130.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2480,BR-420,BA,2480.0,2610.0,2480,2040,,,
420BBA0214,420,BR-420,BA,Eixo Principal,Cruz das Almas,2610.0,2726.0,116.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2610,BR-420,BA,2610.0,2726.0,2610,2041,,,
420BBA0216,420,BR-420,BA,Eixo Principal,Cruz das Almas,2726.0,2846.0,120.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2726,BR-420,BA,2726.0,2846.0,2726,2042,,,
420BBA0218,420,BR-420,BA,Eixo Principal,Cruz das Almas,2846.0,3006.0,160.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|2846,BR-420,BA,2846.0,3006.0,2846,2043,,,
420BBA0220,420,BR-420,BA,Eixo Principal,Cruz das Almas,3006.0,3106.0,100.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|3006,BR-420,BA,3006.0,3106.0,3006,2044,,,
420BBA0230,420,BR-420,BA,Eixo Principal,Cruz das Almas,3106.0,3364.0,258.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|3106,BR-420,BA,3106.0,3364.0,3106,2045,,,
420BBA0232,420,BR-420,BA,Eixo Principal,Cruz das Almas,3364.0,3458.0,94.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|3364,BR-420,BA,3364.0,3458.0,3364,2046,,,
420BBA0250,420,BR-420,BA,Eixo Principal,Cruz das Almas,3458.0,3561.0,103.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-420|BA|3458,BR-420,BA,3458.0,3561.0,3458,2047,,,
423BAL0190,423,BR-423,AL,Eixo Principal,Santana do Ipanema,0.0,85.0,85.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|AL|0,BR-423,AL,0.0,85.0,0,2048,,,
423BAL0210,423,BR-423,AL,Eixo Principal,Santana do Ipanema,85.0,260.0,175.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|AL|85,BR-423,AL,85.0,260.0,85,2049,,,
423BAL0230,423,BR-423,AL,Eixo Principal,Santana do Ipanema,260.0,516.0,256.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|AL|260,BR-423,AL,260.0,516.0,260,2050,,,
423BAL0240,423,BR-423,AL,Eixo Principal,Santana do Ipanema,516.0,797.0,281.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|AL|516,BR-423,AL,516.0,797.0,516,2051,,,
423BAL0250,423,BR-423,AL,Eixo Principal,Santana do Ipanema,797.0,1014.0,217.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|AL|797,BR-423,AL,797.0,1014.0,797,2052,,,
423BAL0255,423,BR-423,AL,Eixo Principal,Santana do Ipanema,1014.0,1056.0,42.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|AL|1014,BR-423,AL,1014.0,1056.0,1014,2053,,,
423BBA0270,423,BR-423,BA,Eixo Principal,Euclides da Cunha,0.0,3.0,3.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|BA|0,BR-423,BA,0.0,3.0,0,2054,,,
423BBA0280,423,BR-423,BA,Eixo Principal,Euclides da Cunha,3.0,24.0,21.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|BA|3,BR-423,BA,3.0,24.0,3,2055,,,
423BBA0290,423,BR-423,BA,Eixo Principal,,24.0,254.0,230.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-423|BA|24,BR-423,BA,24.0,254.0,24,2056,,,
423BBA0292,423,BR-423,BA,Eixo Principal,,254.0,554.0,300.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-423|BA|254,BR-423,BA,254.0,554.0,254,2057,,,
423BBA0300,423,BR-423,BA,Eixo Principal,,554.0,964.0,410.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-423|BA|554,BR-423,BA,554.0,964.0,554,2058,,,
423BBA0310,423,BR-423,BA,Eixo Principal,,964.0,1764.0,800.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-423|BA|964,BR-423,BA,964.0,1764.0,964,2059,,,
423BBA0330,423,BR-423,BA,Eixo Principal,,1764.0,2544.0,780.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-423|BA|1764,BR-423,BA,1764.0,2544.0,1764,2060,,,
423BPE0010,423,BR-423,PE,Eixo Principal,Caruaru,0.0,181.0,181.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|0,BR-423,PE,0.0,181.0,0,2061,,,
423BPE0030,423,BR-423,PE,Eixo Principal,Caruaru,181.0,390.0,209.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|181,BR-423,PE,181.0,390.0,181,2062,,,
423BPE0050,423,BR-423,PE,Eixo Principal,Caruaru,390.0,611.0,221.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|390,BR-423,PE,390.0,611.0,390,2063,,,
423BPE0070,423,BR-423,PE,Eixo Principal,Caruaru,611.0,735.0,124.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|611,BR-423,PE,611.0,735.0,611,2064,,,
423BPE0075,423,BR-423,PE,Eixo Principal,Caruaru,735.0,935.0,200.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|735,BR-423,PE,735.0,935.0,735,2065,,,
423BPE0080,423,BR-423,PE,Eixo Principal,Caruaru,935.0,981.0,46.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|935,BR-423,PE,935.0,981.0,935,2066,,,
423BPE0090,423,BR-423,PE,Eixo Principal,Caruaru,981.0,1148.0,167.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|981,BR-423,PE,981.0,1148.0,981,2067,,,
423BPE0110,423,BR-423,PE,Eixo Principal,Caruaru,1148.0,1213.0,65.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|1148,BR-423,PE,1148.0,1213.0,1148,2068,,,
423BPE0130,423,BR-423,PE,Eixo Principal,Caruaru,1213.0,1445.0,232.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|1213,BR-423,PE,1213.0,1445.0,1213,2069,,,
423BPE0150,423,BR-423,PE,Eixo Principal,Caruaru,1445.0,1767.0,322.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|1445,BR-423,PE,1445.0,1767.0,1445,2070,,,
423BPE0170,423,BR-423,PE,Eixo Principal,Caruaru,1767.0,1957.0,190.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|1767,BR-423,PE,1767.0,1957.0,1767,2071,,,
423CPE1005,423,BR-423,PE,Contorno,,0.0,159.0,159.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-423|PE|0,BR-423,PE,0.0,159.0,0,2072,,,
424APE1005,424,BR-424,PE,Acesso,Arcoverde,0.0,21.0,21.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|0,BR-424,PE,0.0,21.0,0,2073,,,
424BAL0140,424,BR-424,AL,Eixo Principal,,0.0,92.0,92.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|0,BR-424,AL,0.0,92.0,0,2074,,,
424BAL0145,424,BR-424,AL,Eixo Principal,,92.0,126.0,34.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|92,BR-424,AL,92.0,126.0,92,2075,,,
424BAL0150,424,BR-424,AL,Eixo Principal,,126.0,226.0,100.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|126,BR-424,AL,126.0,226.0,126,2076,,,
424BAL0155,424,BR-424,AL,Eixo Principal,,226.0,245.0,19.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|226,BR-424,AL,226.0,245.0,226,2077,,,
424BAL0160,424,BR-424,AL,Eixo Principal,,245.0,283.0,38.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|245,BR-424,AL,245.0,283.0,245,2078,,,
424BAL0165,424,BR-424,AL,Eixo Principal,,283.0,339.0,56.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|283,BR-424,AL,283.0,339.0,283,2079,,,
424BAL0170,424,BR-424,AL,Eixo Principal,,339.0,408.0,69.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|339,BR-424,AL,339.0,408.0,339,2080,,,
424BAL0175,424,BR-424,AL,Eixo Principal,,408.0,440.0,32.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|408,BR-424,AL,408.0,440.0,408,2081,,,
424BAL0180,424,BR-424,AL,Eixo Principal,,440.0,521.0,81.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|440,BR-424,AL,440.0,521.0,440,2082,,,
424BAL0210,424,BR-424,AL,Eixo Principal,Maceió,521.0,751.0,230.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|521,BR-424,AL,521.0,751.0,521,2083,,,
424BAL0230,424,BR-424,AL,Eixo Principal,Maceió,751.0,819.0,68.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|751,BR-424,AL,751.0,819.0,751,2084,,,
424BAL0250,424,BR-424,AL,Eixo Principal,Maceió,819.0,850.0,31.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|819,BR-424,AL,819.0,850.0,819,2085,,,
424BAL0270,424,BR-424,AL,Eixo Principal,Maceió,850.0,867.0,17.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|850,BR-424,AL,850.0,867.0,850,2086,,,
424BAL0290,424,BR-424,AL,Eixo Principal,Maceió,867.0,933.0,66.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|867,BR-424,AL,867.0,933.0,867,2087,,,
424BAL0310,424,BR-424,AL,Eixo Principal,Maceió,933.0,1095.0,162.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|933,BR-424,AL,933.0,1095.0,933,2088,,,
424BAL0330,424,BR-424,AL,Eixo Principal,,1095.0,1207.0,112.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|1095,BR-424,AL,1095.0,1207.0,1095,2089,,,
424BPE0010,424,BR-424,PE,Eixo Principal,Arcoverde,0.0,89.0,89.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|0,BR-424,PE,0.0,89.0,0,2090,,,
424BPE0020,424,BR-424,PE,Eixo Principal,Arcoverde,89.0,294.0,205.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|89,BR-424,PE,89.0,294.0,89,2091,,,
424BPE0030,424,BR-424,PE,Eixo Principal,Arcoverde,294.0,421.0,127.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|294,BR-424,PE,294.0,421.0,294,2092,,,
424BPE0035,424,BR-424,PE,Eixo Principal,Arcoverde,421.0,662.0,241.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|421,BR-424,PE,421.0,662.0,421,2093,,,
424BPE0050,424,BR-424,PE,Eixo Principal,Arcoverde,662.0,864.0,202.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|662,BR-424,PE,662.0,864.0,662,2094,,,
424BPE0070,424,BR-424,PE,Eixo Principal,Arcoverde,864.0,1011.0,147.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|864,BR-424,PE,864.0,1011.0,864,2095,,,
424BPE0090,424,BR-424,PE,Eixo Principal,Arcoverde,1011.0,1199.0,188.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|1011,BR-424,PE,1011.0,1199.0,1011,2096,,,
424BPE0115,424,BR-424,PE,Eixo Principal,Arcoverde,1199.0,1325.0,126.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|1199,BR-424,PE,1199.0,1325.0,1199,2097,,,
424BPE0130,424,BR-424,PE,Eixo Principal,,1325.0,1414.0,89.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|PE|1325,BR-424,PE,1325.0,1414.0,1325,2098,,,
424CAL1005,424,BR-424,AL,Contorno,,0.0,70.0,70.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-424|AL|0,BR-424,AL,0.0,70.0,0,2099,,,
424CPE1005,424,BR-424,PE,Contorno,,0.0,50.0,50.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|0,BR-424,PE,0.0,50.0,0,2100,,,
424CPE1010,424,BR-424,PE,Contorno,,50.0,142.0,92.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|50,BR-424,PE,50.0,142.0,50,2101,,,
424UAL1005,424,BR-424,AL,Travessia Urbana,,0.0,34.0,34.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|0,BR-424,AL,0.0,34.0,0,2102,,,
424UAL2005,424,BR-424,AL,Travessia Urbana,,0.0,43.0,43.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|0,BR-424,AL,0.0,43.0,0,2103,,,
424UAL2010,424,BR-424,AL,Travessia Urbana,,43.0,75.0,32.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-424|AL|43,BR-424,AL,43.0,75.0,43,2104,,,
424VPE1005,424,BR-424,PE,Variante,,0.0,94.0,94.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-424|PE|0,BR-424,PE,0.0,94.0,0,2105,,,
426BPB0010,426,BR-426,PB,Eixo Principal,,0.0,128.0,128.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PB|0,BR-426,PB,0.0,128.0,0,2106,,,
426BPB0020,426,BR-426,PB,Eixo Principal,,128.0,344.0,216.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PB|128,BR-426,PB,128.0,344.0,128,2107,,,
426BPB0030,426,BR-426,PB,Eixo Principal,,344.0,616.0,272.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PB|344,BR-426,PB,344.0,616.0,344,2108,,,
426BPB0040,426,BR-426,PB,Eixo Principal,Patos,616.0,666.0,50.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-426|PB|616,BR-426,PB,616.0,666.0,616,2109,,,
426BPB0050,426,BR-426,PB,Eixo Principal,Patos,666.0,868.0,202.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-426|PB|666,BR-426,PB,666.0,868.0,666,2110,,,
426BPB0055,426,BR-426,PB,Eixo Principal,Patos,868.0,945.0,77.0,N_PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-426|PB|868,BR-426,PB,868.0,945.0,868,2111,,,
426BPB0070,426,BR-426,PB,Eixo Principal,,945.0,1350.0,405.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PB|945,BR-426,PB,945.0,1350.0,945,2112,,,
426BPB0090,426,BR-426,PB,Eixo Principal,,1350.0,1526.0,176.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PB|1350,BR-426,PB,1350.0,1526.0,1350,2113,,,
426BPB0110,426,BR-426,PB,Eixo Principal,,1526.0,1566.0,40.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PB|1526,BR-426,PB,1526.0,1566.0,1526,2114,,,
426BPE0130,426,BR-426,PE,Eixo Principal,,0.0,131.0,131.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PE|0,BR-426,PE,0.0,131.0,0,2115,,,
426BPE0150,426,BR-426,PE,Eixo Principal,,131.0,411.0,280.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-426|PE|131,BR-426,PE,131.0,411.0,131,2116,,,
427BPB0210,427,BR-427,PB,Eixo Principal,Patos,0.0,74.0,74.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|PB|0,BR-427,PB,0.0,74.0,0,2117,,,
427BPB0230,427,BR-427,PB,Eixo Principal,Patos,74.0,92.0,18.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|PB|74,BR-427,PB,74.0,92.0,74,2118,,,
427BPB0250,427,BR-427,PB,Eixo Principal,Patos,92.0,379.0,287.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|PB|92,BR-427,PB,92.0,379.0,92,2119,,,
427BRN0010,427,BR-427,RN,Eixo Principal,Currais Novos,0.0,2.0,2.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|0,BR-427,RN,0.0,2.0,0,2120,,,
427BRN0020,427,BR-427,RN,Eixo Principal,Currais Novos,2.0,13.0,11.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|2,BR-427,RN,2.0,13.0,2,2121,,,
427BRN0030,427,BR-427,RN,Eixo Principal,Currais Novos,13.0,272.0,259.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|13,BR-427,RN,13.0,272.0,13,2122,,,
427BRN0070,427,BR-427,RN,Eixo Principal,Currais Novos,272.0,396.0,124.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|272,BR-427,RN,272.0,396.0,272,2123,,,
427BRN0080,427,BR-427,RN,Eixo Principal,Currais Novos,396.0,546.0,150.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|396,BR-427,RN,396.0,546.0,396,2124,,,
427BRN0090,427,BR-427,RN,Eixo Principal,Currais Novos,546.0,575.0,29.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|546,BR-427,RN,546.0,575.0,546,2125,,,
427BRN0110,427,BR-427,RN,Eixo Principal,Currais Novos,575.0,937.0,362.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|575,BR-427,RN,575.0,937.0,575,2126,,,
427BRN0120,427,BR-427,RN,Eixo Principal,Currais Novos,937.0,967.0,30.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|937,BR-427,RN,937.0,967.0,937,2127,,,
427BRN0130,427,BR-427,RN,Eixo Principal,Currais Novos,967.0,1032.0,65.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|967,BR-427,RN,967.0,1032.0,967,2128,,,
427BRN0140,427,BR-427,RN,Eixo Principal,Currais Novos,1032.0,1091.0,59.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|1032,BR-427,RN,1032.0,1091.0,1032,2129,,,
427BRN0150,427,BR-427,RN,Eixo Principal,Currais Novos,1091.0,1162.0,71.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|1091,BR-427,RN,1091.0,1162.0,1091,2130,,,
427BRN0170,427,BR-427,RN,Eixo Principal,Currais Novos,1162.0,1205.0,43.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|1162,BR-427,RN,1162.0,1205.0,1162,2131,,,
427BRN0180,427,BR-427,RN,Eixo Principal,Currais Novos,1205.0,1507.0,302.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|1205,BR-427,RN,1205.0,1507.0,1205,2132,,,
427BRN0185,427,BR-427,RN,Eixo Principal,Currais Novos,1507.0,1543.0,36.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|1507,BR-427,RN,1507.0,1543.0,1507,2133,,,
427BRN0190,427,BR-427,RN,Eixo Principal,Currais Novos,1543.0,1609.0,66.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|1543,BR-427,RN,1543.0,1609.0,1543,2134,,,
427BRN0200,427,BR-427,RN,Eixo Principal,Currais Novos,1609.0,1647.0,38.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|1609,BR-427,RN,1609.0,1647.0,1609,2135,,,
427URN1005,427,BR-427,RN,Travessia Urbana,Currais Novos,0.0,10.0,10.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-427|RN|0,BR-427,RN,0.0,10.0,0,2136,,,
428BPE0010,428,BR-428,PE,Eixo Principal,Salgueiro,0.0,106.0,106.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|0,BR-428,PE,0.0,106.0,0,2137,,,
428BPE0030,428,BR-428,PE,Eixo Principal,Petrolina,106.0,906.0,800.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|106,BR-428,PE,106.0,906.0,106,2138,,,
428BPE0050,428,BR-428,PE,Eixo Principal,Petrolina,906.0,1399.0,493.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|906,BR-428,PE,906.0,1399.0,906,2139,,,
428BPE0060,428,BR-428,PE,Eixo Principal,Petrolina,1399.0,1930.0,531.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|1399,BR-428,PE,1399.0,1930.0,1399,2140,,,
428BPE0065,428,BR-428,PE,Eixo Principal,Petrolina,1930.0,1962.0,32.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|1930,BR-428,PE,1930.0,1962.0,1930,2141,,,
428BPE0070,428,BR-428,PE,Eixo Principal,Petrolina,1962.0,1970.0,8.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|1962,BR-428,PE,1962.0,1970.0,1962,2142,,,
428CPE2005,428,BR-428,PE,Contorno,,0.0,19.0,19.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|0,BR-428,PE,0.0,19.0,0,2143,,,
428CPE3005,428,BR-428,PE,Contorno,,0.0,39.0,39.0,PLA,Ligação,km_crescente,Federal,nao,2025-07,BR-428|PE|0,BR-428,PE,0.0,39.0,0,2144,,,
430BBA0010,430,BR-430,BA,Eixo Principal,Barreiras,0.0,376.0,376.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-430|BA|0,BR-430,BA,0.0,376.0,0,2145,,,
430BBA0030,430,BR-430,BA,Eixo Principal,Barreiras,376.0,627.0,251.0,PAV,Ligação,km_crescente,Federal,nao,2025-07,BR-430|BA|376,BR-430,BA,376.0,627.0,376,2146,,,
430BBA0032,430,BR-430,BA,Eixo Principal,,627.0,807.0,180.0,PLA,Ligação,km_crescente,Estadual,nao,2025-07,BR-430|BA|627,BR-430,BA,627.0,807.0,627,2147,,,
